Store Id,Week Start Date Skey,Demand (Hrs),Sched (Hrs),Sched Effectiveness,FT Count,PT Count,Fixed Hrs
128913,20160131,477,464.25,0.5666,7,14,38
128913,20160207,466,462.75,0.5907,7,14,28
128913,20160214,454,476.5,0.5496,7,14,19
128913,20160221,445.5,452.75,0.5494,7,14,46.5
128913,20160228,497.25,522.75,0.6249,7,14,37
128913,20160306,495.25,503.25,0.5497,7,14,37.5
128913,20160313,472.75,508.5,0.5267,7,14,9.5
128913,20160320,499.75,483.5,0.4832,7,14,19
128913,20160327,481.75,481.25,0.5599,7,14,28
128913,20160403,446.25,461.75,0.5339,7,14,37
128913,20160410,466.75,469,0.5538,7,14,56.5
128913,20160417,413.75,391.5,0.4544,7,14,18.5
128913,20160424,408,432,0.451,7,14,28
128913,20160501,460.25,480.75,0.4959,7,18,18
128913,20160508,417.5,453.5,0.4743,7,18,9
128913,20160515,393.75,425.5,0.5473,7,18,9.5
128913,20160522,425.5,452.5,0.5053,7,18,27.5
128913,20160529,434.75,468.75,0.4583,7,18,36.5
128913,20160605,420,442.25,0.4446,7,18,27.5
128913,20160612,416,439.25,0.4405,7,18,27.5
128913,20160619,402.75,421.25,0.5146,7,18,27.5
128913,20160626,455,471.25,0.4423,7,18,9
128914,20160131,450.5,457.75,0.5455,7,16,175
128914,20160207,438.25,460,0.5465,7,16,235
128914,20160214,451,486.75,0.4595,7,16,250
128914,20160221,451.5,468,0.4651,7,16,331.5
128914,20160228,479.75,493.25,0.407,7,16,245.5
128914,20160306,534.25,560,0.4773,7,16,194
128914,20160313,501.5,499.5,0.5364,7,16,18.5
128914,20160320,507.5,523.25,0.5552,7,16,9.5
128914,20160403,473.75,496.5,0.4686,7,16,9.5
128914,20160410,501.5,517,0.5055,7,16,247
128914,20160424,426.25,454,0.4821,7,16,260
128914,20160501,462.75,501.75,0.3528,7,19,243
128914,20160508,418,477.5,0.5084,7,19,249.5
128914,20160515,423.75,443.75,0.5339,7,19,312.5
128914,20160522,452,478.25,0.5116,7,19,28
128914,20160529,469,496.5,0.5107,7,19,141.5
128914,20160612,451.25,462.75,0.4737,7,19,9
128914,20160619,439.5,478,0.4642,7,19,206
128916,20160207,453.75,493.25,0.4479,7,15,256.75
128916,20160214,487,504,0.4877,7,15,302
128916,20160228,501.5,537,0.4138,7,15,285
128916,20160306,552.5,566,0.3683,7,15,327.5
128916,20160313,535,556.75,0.3397,7,15,337.5
128916,20160320,575.5,513.5,0.397,7,15,212
128916,20160410,492.25,521,0.3372,7,15,9
128916,20160501,477.25,469.5,0.3562,7,21,242.75
128916,20160508,430.25,425.25,0.4108,7,21,348
128916,20160515,413.25,427.5,0.3751,7,21,304.25
128916,20160522,484,495.75,0.4127,7,21,263
128916,20160529,465.25,491.75,0.3455,7,21,227.5
128916,20160605,440.75,437.75,0.502,7,21,230
128916,20160612,459.5,477,0.432,7,21,270.25
128916,20160619,453.75,470.25,0.4039,7,21,323.25
128916,20160626,494.25,501.25,0.3596,7,21,373.5
128917,20160131,680.25,725.25,0.3164,10,27,95
128917,20160207,676.5,677.5,0.3097,10,27,95
128917,20160214,727.75,815.75,0.2113,10,27,95
128917,20160221,768.5,733.5,0.3025,10,27,95
128917,20160228,832.25,820.5,0.2133,10,27,95
128917,20160306,872.5,484,0.3312,10,27,95
128917,20160313,879.75,648.25,0.2918,10,27,95
128917,20160320,891.5,617,0.3528,10,27,95
128917,20160327,844.5,548,0.373,10,27,95
128917,20160403,753.75,607.5,0.2998,10,27,95
128917,20160410,778.75,493,0.3525,10,27,95
128917,20160417,748,417.75,0.2985,10,27,95
128917,20160424,780,463.5,0.2692,10,27,95
128917,20160501,814.25,360.5,0.2524,11,31,95
128917,20160508,750,465.5,0.3093,11,31,95
128917,20160515,761.25,450.75,0.1842,11,31,95
128917,20160522,783,473.5,0.2771,11,31,95
128917,20160529,838.5,619.25,0.3074,11,31,95
128917,20160605,764.75,501.5,0.2805,11,31,95
128917,20160612,788.75,823,0.2326,11,31,95
128917,20160619,766.75,473.5,0.3319,11,31,95
128917,20160626,791,499.5,0.3262,11,31,85.5
128918,20160207,497,515.75,0.4743,7,15,147.25
128919,20160131,636,615,0.5079,9,23,19
128919,20160207,622.5,559.5,0.5679,9,23,9.5
128919,20160221,660.5,561.5,0.5995,9,23,9.5
128919,20160228,746,605.75,0.6525,9,23,9.5
128919,20160313,757.25,621,0.6649,9,23,523.25
128919,20160320,791.5,692.25,0.6737,9,23,19
128919,20160327,745.5,670.75,0.6167,9,23,19
128919,20160403,661.5,596.75,0.6504,9,23,9.5
128919,20160410,714.75,613.25,0.6446,9,23,9.5
128919,20160417,648.5,622.5,0.6561,9,23,19
128919,20160424,642.25,587.25,0.6232,9,23,28.5
128919,20160508,616.75,574,0.6307,10,27,9
128919,20160515,615.25,658,0.6575,10,27,18.5
128919,20160522,656.75,682.5,0.6212,10,27,133
128919,20160612,673,674.25,0.6282,10,27,19
128921,20160131,473.5,444.5,0.4467,7,16,305.5
128921,20160207,458.25,444.75,0.4654,7,16,396.25
128921,20160214,438.5,447.25,0.4396,7,16,343.5
128921,20160221,502.75,457,0.5002,7,16,395.25
128921,20160228,471,483.5,0.449,7,16,466.75
128921,20160306,522.75,519.75,0.4529,7,16,388.5
128921,20160313,546.5,561.75,0.4213,7,16,389.5
128921,20160320,562.75,590.75,0.4056,7,16,285.75
128921,20160327,517.25,501,0.4582,7,16,424.75
128921,20160403,447.5,451,0.4235,7,16,319.25
128921,20160410,456.75,452.5,0.462,7,16,355
128921,20160417,450,457.75,0.4994,7,16,142.5
128921,20160424,425.5,440.25,0.3872,7,16,368.25
128921,20160501,440.5,465.25,0.3854,7,19,390.5
128921,20160508,405.25,443.25,0.4399,7,19,449.5
128921,20160515,409.75,424.25,0.3899,7,19,377.25
128921,20160522,426,434,0.4354,7,19,353.25
128921,20160529,447,446.75,0.4446,7,19,361.5
128921,20160605,410.75,419.5,0.4187,7,19,350.25
128921,20160612,445.5,453,0.4029,7,19,462.5
128921,20160619,424.25,425,0.4113,7,19,339.25
128921,20160626,471.75,486.75,0.3948,7,19,325.25
128922,20160131,510.5,518,0.7238,7,19,95
128922,20160207,497.5,490,0.7608,7,19,95
128922,20160214,503.75,521.25,0.7608,7,19,95
128922,20160221,502.25,521.75,0.7551,7,19,142.5
128922,20160228,542.75,526.25,0.7614,7,19,28
128922,20160306,563.75,552,0.7042,7,19,142.5
128922,20160313,565.5,540.25,0.6556,7,19,142.5
128922,20160320,650,670.25,0.6658,7,19,142.5
128922,20160403,511.25,480.5,0.7159,7,19,142.5
128922,20160410,524.5,480.25,0.7498,7,19,142.5
128922,20160417,569.25,528.75,0.6039,7,19,142.5
128922,20160424,475.75,494.25,0.7331,7,19,142.5
128922,20160501,516.25,547,0.616,7,22,142.5
128922,20160508,470,503.75,0.7037,7,22,142.5
128922,20160515,458.75,478.25,0.5531,7,22,142.5
128922,20160522,532.25,535,0.6895,7,22,142.5
128922,20160612,488.25,477.25,0.6815,7,22,18
128922,20160619,540.75,472.25,0.6403,7,22,95
128922,20160626,579.25,492.75,0.6003,7,22,95
128923,20160228,744.75,805.25,0.3609,9,25,379.75
128923,20160306,793,835.25,0.4965,9,25,442
128923,20160417,686.25,746,0.4772,9,25,552.5
128923,20160522,672,711.5,0.4829,10,29,464.5
128923,20160605,664.5,677.25,0.4097,10,29,283.5
128923,20160619,674.25,698.5,0.4679,10,29,365.5
128924,20160131,471.5,424.5,0.4549,7,14,124
128924,20160417,438,418.5,0.4338,7,14,124
128927,20160131,407,379.75,0.1665,7,11,178.5
128927,20160207,403.25,377.75,0.2288,7,11,156.75
128927,20160306,431.25,378,0.167,7,11,156
128927,20160320,437.25,414,0.2047,7,11,191.75
128927,20160522,379,376.5,0.2296,7,15,148
128928,20160131,599.75,632.5,0.0217,9,23,290.5
128928,20160207,638.75,655.5,0.1487,9,23,349.5
128928,20160214,648.5,694.5,0.0617,9,23,300.5
128928,20160221,686,679,0.3353,9,23,311
128928,20160228,703.5,759,0.3895,9,23,309.5
128928,20160306,753.25,769.75,0.4723,9,23,241
128928,20160313,736,787.5,0.4558,9,23,390.5
128928,20160320,754.25,811.25,0.4597,9,23,299
128928,20160327,732.5,738.25,0.4106,9,23,256.5
128928,20160403,662.75,717.5,0.4134,9,23,350.5
128928,20160410,706.25,744.5,0.3476,9,23,367.5
128928,20160417,632.25,683,0.3804,9,23,297
128928,20160424,653.5,721.5,0.3757,9,23,446.5
128928,20160501,677.75,647,0.4876,10,27,165.5
128928,20160508,644.5,648.25,0.4922,10,27,235
128928,20160515,618,636.25,0.5279,10,27,458.25
128928,20160522,661.25,701,0.5149,10,27,420.25
128928,20160529,681,701.5,0.5029,10,27,227
128928,20160605,650.5,706.75,0.4954,10,27,265.5
128928,20160612,693.5,732.5,0.4247,10,27,394
128928,20160619,657.25,685.5,0.5051,10,27,365.5
128928,20160626,708.25,733,0.5288,10,27,308.5
128929,20160228,451.25,434,0.462,7,13,234
128929,20160306,472.25,450.75,0.5098,7,13,278.5
128929,20160313,456.5,482.75,0.4409,7,13,202.5
128929,20160320,480.5,410.75,0.3543,7,13,151
128929,20160327,450.75,429.5,0.3771,7,13,145
128929,20160403,431.5,412.75,0.4849,7,13,189.5
128929,20160410,432.75,411.5,0.3501,7,13,207
128929,20160417,438.75,435.25,0.3869,7,13,218
128929,20160424,401,420,0.4676,7,13,248
128929,20160501,450.5,465,0.4218,7,17,205
128929,20160508,381.25,383,0.3961,7,17,179
128929,20160515,375.25,359,0.4357,7,17,182
128929,20160522,400.5,384.5,0.4232,7,17,139
128929,20160529,415.5,401.25,0.4519,7,17,91
128929,20160605,389.25,373.5,0.447,7,17,157.5
128929,20160612,398.75,399.5,0.326,7,17,164
128929,20160619,395,419.75,0.3032,7,17,122
128929,20160626,433.5,440.25,0.3639,7,17,205.5
128930,20160221,746,781,0.6716,9,27,510.5
128930,20160508,714.25,721.75,0.6297,10,31,353.25
128930,20160522,743,808.75,0.6262,10,31,457.75
128930,20160612,741,794,0.6127,10,31,332.75
128931,20160131,686.25,672.5,0.4729,9,28,281.75
128931,20160214,710,724.5,0.4465,9,28,374.75
128931,20160221,750.25,755.75,0.5408,9,28,408.25
128931,20160306,863.5,871.75,0.4902,9,28,47
128931,20160313,863,859,0.4635,9,28,38
128931,20160327,837,801.75,0.4668,9,28,27.5
128931,20160403,794,799,0.5006,9,28,413.25
128931,20160410,747.75,835,0.5296,9,28,458.75
128931,20160501,771,729.5,0.4079,10,32,508.5
128931,20160508,726.5,742.75,0.5206,10,32,496.75
128931,20160522,719.25,720.25,0.5509,10,32,471.5
128931,20160529,776.75,754.5,0.5343,10,32,276
128931,20160605,727.25,720.25,0.5284,10,32,276.25
128931,20160619,708.5,713,0.3867,10,32,403
128931,20160626,785.75,777.5,0.4423,10,32,37.5
128933,20160131,616.25,639.25,0.4832,9,24,47.5
128933,20160207,622.5,672.25,0.455,9,24,142.5
128933,20160214,560,670,0.4741,9,24,133
128933,20160221,713.75,681.5,0.4385,9,24,142.5
128933,20160228,730.25,813.75,0.3756,9,24,142.5
128933,20160306,759,790.75,0.389,9,24,142.5
128933,20160313,756,834.25,0.2715,9,24,142.5
128933,20160320,841,890.75,0.3963,9,24,142.5
128933,20160327,787,798.25,0.4749,9,24,142.5
128933,20160403,692.25,787.5,0.4695,9,24,142.5
128933,20160410,684.25,735.25,0.4622,9,24,142.5
128933,20160417,659.5,738.25,0.4189,9,24,142.5
128933,20160424,683,758.5,0.4466,9,24,142.5
128933,20160501,690.75,671,0.388,10,28,47.5
128933,20160508,644.25,611.75,0.3877,10,28,95
128933,20160515,634.25,631,0.4139,10,28,47.5
128933,20160522,673,724.75,0.4484,10,28,142.5
128933,20160529,653.75,726,0.4046,10,28,142.5
128933,20160605,657,704.75,0.4311,10,28,142.5
128933,20160612,667.25,742,0.4316,10,28,142.5
128933,20160619,659,729.5,0.4173,10,28,95
128933,20160626,674.5,754,0.3595,10,28,47.5
128934,20160131,428.25,397.25,0.6147,7,11,47.5
128934,20160207,397,355,0.5479,7,11,38
128934,20160214,409.75,395.75,0.4753,7,11,9.5
128934,20160306,420,392,0.5702,7,11,104
128934,20160313,416.25,425.5,0.5045,7,11,206.75
128934,20160327,450,414.25,0.4817,7,11,64
128934,20160403,398,386.25,0.5873,7,11,9.5
128934,20160410,411,374,0.5511,7,11,87
128934,20160424,370.75,388,0.5341,7,11,38
128934,20160501,408.25,380.5,0.5891,7,16,9.5
128934,20160522,397.5,421.5,0.4704,7,16,28.5
128934,20160612,402.75,437.75,0.4202,7,16,88.25
128934,20160619,394,439.75,0.4118,7,16,216.5
128934,20160626,433.5,476.25,0.2486,7,16,181.5
128936,20160131,409.25,408.5,0.5559,7,12,9.5
128936,20160207,423.75,438,0.5251,7,12,9.5
128936,20160214,428.5,433,0.5624,7,12,9.5
128936,20160221,416.5,410,0.4838,7,12,19
128936,20160306,457.75,459,0.5374,7,12,9.5
128936,20160313,422.5,430,0.4249,7,12,9.5
128936,20160320,451.25,476.5,0.4975,7,12,19
128936,20160403,408.75,422,0.5333,7,12,9.5
128936,20160410,422.5,436.5,0.4828,7,12,9.5
128936,20160417,378,390,0.4921,7,12,9.5
128936,20160424,375,402.5,0.4933,7,12,19
128936,20160501,410.75,421.5,0.4796,7,16,9.5
128936,20160522,398.5,416,0.4793,7,16,9.5
128936,20160529,403,423,0.4256,7,16,9.5
128936,20160612,399.25,404.75,0.5579,7,16,9.5
128936,20160619,382.75,382.5,0.5526,7,16,9.5
128936,20160626,438,451,0.4943,7,16,19
129008,20160515,809.75,790.75,0.167,12,34,336
129008,20160522,824,869,0.1481,12,34,363.5
129008,20160529,839.75,886.75,0.2158,12,34,261
129008,20160605,841,838,0.2307,12,34,243
129008,20160612,843.25,891,0.1441,12,34,427
129008,20160619,840.5,853.5,0.2421,12,34,451
129008,20160626,838,859.25,0.1584,12,34,353
129009,20160131,868,875.75,0.3776,9,35,553.25
129009,20160207,823.75,841.75,0.3712,9,35,511.75
129009,20160214,831.5,852.75,0.3936,9,35,684.75
129009,20160221,842.5,871.75,0.3368,9,35,645.75
129009,20160228,945.5,959,0.3173,9,35,715.75
129009,20160306,951.5,1008.5,0.3226,9,35,586
129009,20160313,933,923.75,0.332,9,35,667.25
129009,20160320,910.75,962.75,0.2989,9,35,520.75
129009,20160327,935.5,924.75,0.3236,9,35,464.75
129009,20160403,835,886.25,0.3524,9,35,549.25
129009,20160410,914.5,978,0.3614,9,35,700.5
129009,20160417,853,900.25,0.3936,9,35,653.5
129009,20160424,810,918,0.3296,9,35,602
129009,20160501,845.25,738.5,0.3112,12,33,599
129009,20160508,809.75,707.75,0.3257,12,33,678.5
129009,20160515,818.5,736.5,0.3213,12,33,677.5
129009,20160522,814,824.25,0.2792,12,33,682
129009,20160529,877.75,892.25,0.3295,12,33,590
129009,20160605,828,876.25,0.3542,12,33,573.5
129009,20160612,827,877.25,0.3135,12,33,681
129009,20160619,808.5,863,0.3092,12,33,594.5
129009,20160626,851.25,912.75,0.2846,12,33,591.75
129062,20160131,713,621.5,0.4951,9,27,338.5
129062,20160207,661,642.75,0.5155,9,27,331.75
129062,20160214,673.5,662.25,0.4465,9,27,361
129062,20160221,700.5,659.25,0.4764,9,27,421.25
129062,20160228,846.25,854.75,0.4316,9,27,190
129062,20160306,798.75,844.5,0.3981,9,27,487.75
129062,20160313,804.75,843,0.443,9,27,549.75
129062,20160327,767.25,833.25,0.39,9,27,360.5
129062,20160410,762.75,793.25,0.3681,9,27,404.5
129062,20160417,754.75,833,0.3438,9,27,342
129062,20160424,740.75,812,0.4131,9,27,462.25
129062,20160501,760.5,718.75,0.4356,10,31,458.25
129062,20160508,699,640.25,0.4231,10,31,380.5
129062,20160522,712,693,0.4951,10,31,352.25
129062,20160529,762.5,717.75,0.4908,10,31,186.25
129062,20160605,731,680.25,0.4306,10,31,346
129062,20160612,723.25,825.5,0.3871,10,31,380.75
129062,20160619,709.5,791.75,0.3471,10,31,503.5
129062,20160626,752.75,766.25,0.3504,10,31,352.5
129063,20160403,711.5,734,0.312,9,24,154
129063,20160410,728.75,806,0.33,9,24,235
129063,20160417,718.75,797.5,0.2831,9,24,445
129063,20160424,718.5,770.5,0.3521,9,24,626
129063,20160501,724.5,764.5,0.2547,10,30,609
129063,20160508,666,693.5,0.2973,10,30,382
129063,20160522,695.5,766.25,0.3368,10,30,494.5
129063,20160529,733,802.5,0.2756,10,30,438
129063,20160612,701.25,763.75,0.2592,10,30,567.75
129063,20160619,694,733.75,0.2179,10,30,475.75
129063,20160626,731.75,757,0.1667,10,30,300
129203,20160131,674,709.75,0.6257,9,27,620.75
129203,20160207,660.75,670.75,0.602,9,27,617.5
129203,20160214,679.5,713,0.6556,9,27,551.75
129203,20160221,676.5,723.5,0.6829,9,27,636.5
129203,20160306,784,824.5,0.7092,9,27,734.75
129203,20160313,778.75,833.75,0.6578,9,27,582.25
129203,20160320,843.5,933.75,0.5919,9,27,351.25
129203,20160327,804.5,837.5,0.6694,9,27,425.5
129203,20160403,736.5,804.5,0.683,9,27,453
129203,20160410,755,788.5,0.6722,9,27,539
129203,20160417,701,756,0.6983,9,27,568.5
129203,20160424,699.25,756.5,0.6943,9,27,510.75
129203,20160501,718.25,741.25,0.6443,10,30,645.5
129203,20160508,675.75,744.5,0.7162,10,30,547
129203,20160515,661,742.25,0.7039,10,30,572.5
129203,20160522,683.5,756.75,0.7085,10,30,624.5
129203,20160529,727.5,804.5,0.6687,10,30,480.5
129203,20160605,687.75,746,0.6827,10,30,457.25
129203,20160612,699.25,759,0.7215,10,30,469.75
129203,20160619,662.75,737.25,0.7012,10,30,488.75
129203,20160626,715.75,760.25,0.7527,10,30,418.25
129204,20160131,610.25,622,0.3589,9,27,572.75
129204,20160207,649,638.75,0.3301,9,27,723.75
129204,20160214,646.5,653.5,0.2537,9,27,655.5
129204,20160221,696.5,682,0.3317,9,27,581.25
129204,20160228,772.25,805.75,0.3163,9,27,489.25
129204,20160306,770.75,816.75,0.2371,9,27,623
129204,20160313,813.5,789,0.3436,9,27,684.25
129204,20160320,814.5,792,0.3106,9,27,493.25
129204,20160327,737,743,0.2368,9,27,653.75
129204,20160403,732,743,0.3005,9,27,588.5
129204,20160410,743.75,794.75,0.4803,9,27,415
129204,20160417,696.5,745.75,0.3198,9,27,554.25
129204,20160424,706,786.25,0.4352,9,27,589.75
129204,20160501,761,709.25,0.315,10,30,687
129204,20160508,713,694.5,0.3205,10,30,682.25
129204,20160515,706.75,760.5,0.4018,10,30,617.25
129204,20160522,724.5,782.75,0.3268,10,30,680
129204,20160529,745.75,753,0.3708,10,30,566.75
129204,20160605,707.25,737.5,0.3917,10,30,543.5
129204,20160612,716.75,712.75,0.2933,10,30,594.5
129204,20160619,705.25,744,0.3715,10,30,600.75
129204,20160626,722.5,749,0.3391,10,30,686
129205,20160131,625.5,669.25,0.4329,9,27,489.5
129205,20160207,648.75,667.5,0.4678,9,27,497.75
129205,20160214,673,704,0.4636,9,27,568.25
129205,20160221,666,717.5,0.4429,9,27,521.5
129205,20160228,800,831.5,0.5631,9,27,95
129205,20160306,833.75,864.75,0.5022,9,27,95
129205,20160313,826.5,861.75,0.4613,9,27,95
129205,20160320,870,913.5,0.5374,9,27,95
129205,20160327,714,767,0.4909,9,27,95
129205,20160403,713.5,785.25,0.458,9,27,95
129205,20160410,738.75,800.25,0.3956,9,27,95
129205,20160417,693,759.75,0.5227,9,27,95
129205,20160424,678.75,769,0.439,9,27,95
129205,20160501,757,735.5,0.463,10,32,95
129205,20160508,703,701.75,0.511,10,32,95
129205,20160515,686.5,752.75,0.465,10,32,95
129205,20160522,693.25,746.5,0.4746,10,32,95
129205,20160529,719.5,773.5,0.4607,10,32,95
129205,20160605,695.5,755.75,0.4446,10,32,95
129205,20160626,719.75,790.25,0.4158,10,32,95
129206,20160306,475.5,468,0.5089,7,14,310
129206,20160320,516.5,526.75,0.5252,7,14,172.5
129206,20160508,394.5,417.5,0.398,7,18,9.5
129206,20160522,413.75,437.25,0.3559,7,18,189
129207,20160131,490,506.75,0.5842,7,18,76
129207,20160207,469.75,469.75,0.5764,7,18,19
129207,20160214,517.25,515.5,0.639,7,18,85.5
129207,20160221,497.25,491.25,0.5264,7,18,85.5
129207,20160228,535.25,544.5,0.6651,7,18,28.5
129207,20160306,575.5,574.75,0.5339,7,18,47.5
129207,20160313,520.75,561.5,0.5761,7,18,28.5
129207,20160403,493.75,458.25,0.5078,7,18,9.5
129207,20160410,519.5,512.5,0.6564,7,18,19
129207,20160417,465.5,483.25,0.5934,7,18,19
129207,20160424,471,511,0.5393,7,18,38
129207,20160501,518,530.75,0.6153,7,21,47.5
129207,20160508,459,465.75,0.616,7,21,9.5
129207,20160522,486,513.5,0.464,7,21,19
129207,20160529,498.75,563.5,0.5033,7,21,28.5
129207,20160612,468,480.25,0.5401,7,21,19
129207,20160619,459.75,465,0.6123,7,21,9.5
129207,20160626,502.5,536.5,0.5393,7,21,19
129208,20160131,462.25,461.75,0.3012,7,14,28.5
129208,20160320,532.25,558.75,0.3246,7,14,9.5
129208,20160403,458.25,428.5,0.3699,7,14,9.5
129208,20160410,477,471.5,0.3082,7,14,9
129208,20160501,455,483,0.2736,7,18,28
129208,20160508,407,427,0.3968,7,18,9.5
129208,20160515,398.75,438.5,0.2721,7,18,18.5
129208,20160529,486,517.75,0.1569,7,18,19
129208,20160612,430.25,465.25,0.269,7,18,18
129208,20160619,424.25,474.75,0.2764,7,18,19
129209,20160131,456.25,475,0.4822,7,16,95
129209,20160207,464.25,485.25,0.552,7,16,95
129209,20160214,493.5,527.5,0.4671,7,16,95
129209,20160221,507.75,508.25,0.6032,7,16,95
129209,20160228,522.25,528.5,0.5735,7,16,76
129209,20160306,554.25,589,0.5052,7,16,47.5
129209,20160313,544.75,566,0.5094,7,16,95
129209,20160320,678,745,0.5671,7,16,95
129209,20160327,555.5,545,0.5869,7,16,47.5
129209,20160403,479.5,477,0.5568,7,16,95
129209,20160410,561,542.5,0.5446,7,16,95
129209,20160417,454.75,481.25,0.6009,7,16,95
129209,20160424,430,478.25,0.5483,7,16,95
129209,20160501,492,531.5,0.5244,7,21,95
129209,20160508,434.25,480.25,0.4934,7,21,95
129209,20160515,439,474.75,0.5621,7,21,47.5
129209,20160522,451.5,491.25,0.4823,7,21,95
129209,20160529,464.75,512.25,0.5094,7,21,95
129209,20160605,455.25,493.75,0.5739,7,21,94
129209,20160612,447.75,476.5,0.4746,7,21,95
129209,20160619,452.75,473.75,0.5284,7,21,165.25
129209,20160626,506.5,519,0.4531,7,21,205.75
129210,20160207,443.75,462,0.6468,7,16,36.5
129210,20160214,467.25,499.5,0.5693,7,16,9
129210,20160221,469,484.5,0.5778,7,16,372
129210,20160228,501,538.75,0.5664,7,16,36
129210,20160306,519.25,549.5,0.6182,7,16,415.5
129210,20160313,509.5,568.75,0.5088,7,16,47
129210,20160320,629.5,680.75,0.5667,7,16,28.5
129210,20160327,517.5,575,0.513,7,16,262.75
129210,20160403,471.75,491.25,0.539,7,16,354.5
129210,20160410,520,523.75,0.6188,7,16,28.5
129210,20160417,442.25,482.25,0.5523,7,16,18
129210,20160424,438.75,481.25,0.567,7,16,9.5
129210,20160501,517,547.75,0.5788,7,20,19
129210,20160508,436,486.75,0.5075,7,20,28
129210,20160522,460,497.25,0.4799,7,20,46
129210,20160529,457.5,501.5,0.471,7,20,9
129210,20160619,439.75,488.5,0.4935,7,20,9.5
129210,20160626,501.75,522.5,0.5242,7,20,9
129211,20160207,488,497,0.5594,7,20,277.5
129211,20160214,513.75,534.75,0.5144,7,20,453.25
129211,20160221,510,530,0.5441,7,20,555.25
129211,20160228,545.5,545.75,0.5477,7,20,542.5
129211,20160306,556,563.5,0.6007,7,20,507.5
129211,20160313,554,571.75,0.5275,7,20,435
129211,20160320,703.5,730.5,0.5231,7,20,255.5
129211,20160327,558,576.75,0.5112,7,20,508.5
129211,20160403,499.25,538.25,0.5503,7,20,363.75
129211,20160410,553.75,557,0.5372,7,20,429.25
129211,20160417,508.25,531.75,0.4894,7,20,450
129211,20160424,471.25,510.25,0.3857,7,20,9.5
129211,20160501,492.25,519,0.4347,7,23,342
129211,20160508,448.5,469.25,0.4699,7,23,400.75
129211,20160515,447,476.75,0.4502,7,23,427.5
129211,20160522,489.25,518.5,0.419,7,23,437
129211,20160529,477.5,504.5,0.4764,7,23,288
129211,20160605,467,483,0.4218,7,23,379.5
129211,20160612,484.25,493,0.4812,7,23,285.75
129211,20160619,477.25,494.75,0.4395,7,23,372.25
129211,20160626,521,558.5,0.381,7,23,9.5
129212,20160131,435.75,441.75,0.4814,7,15,38
129212,20160207,432.25,411.75,0.4621,7,15,57
129212,20160214,460.25,466,0.4628,7,15,375.25
129212,20160221,459.5,456.25,0.4619,7,15,427.75
129212,20160228,462.75,469.5,0.4333,7,15,428.25
129212,20160306,481,477.5,0.395,7,15,435.25
129212,20160313,473.25,479.5,0.4289,7,15,370.5
129212,20160320,575.5,578.5,0.5091,7,15,160
129212,20160424,420,448.75,0.4065,7,15,267.75
129212,20160501,449.5,461.5,0.4561,7,19,28.5
129212,20160508,405.25,430.5,0.438,7,19,38
129212,20160515,404,428.25,0.487,7,19,19
129212,20160522,427,402.75,0.421,7,19,19
129212,20160529,423.25,405.5,0.4973,7,19,191
129212,20160605,412.25,408.5,0.4754,7,19,9.5
129212,20160612,414.75,438.25,0.4418,7,19,28.5
129212,20160619,407,434.75,0.3507,7,19,28.5
129212,20160626,462,428,0.3701,7,19,28.5
129214,20160207,680.75,714.5,0.2879,9,26,468
129216,20160131,466.75,473.75,0.4494,7,14,95
129216,20160207,469,463,0.4765,7,14,351
129216,20160214,454.5,488.75,0.412,7,14,352.25
129216,20160221,463.5,474,0.411,7,14,427
129216,20160228,476.25,506.5,0.4493,7,14,464.5
129216,20160306,498.75,471.5,0.414,7,14,85.5
129216,20160313,483.75,486.75,0.4636,7,14,377.75
129216,20160320,536,587,0.5261,7,14,377.75
129216,20160327,523.5,483.75,0.4169,7,14,385.5
129216,20160403,439.25,437.25,0.4183,7,14,406.5
129216,20160410,487.25,454.25,0.4643,7,14,423
129216,20160417,420.75,429.5,0.4076,7,14,353.5
129216,20160424,417.25,427.5,0.4865,7,14,295
129216,20160501,447,428.5,0.4396,7,18,371.25
129216,20160508,392.25,415.75,0.4264,7,18,369.25
129216,20160515,387.25,418.25,0.4577,7,18,305.5
129216,20160522,409,444,0.4572,7,18,442
129216,20160529,446.75,459.25,0.3945,7,18,363.5
129216,20160605,408.5,417.5,0.3501,7,18,325.75
129216,20160612,416.25,439.25,0.415,7,18,377.75
129216,20160619,404.75,422.25,0.4886,7,18,95
129216,20160626,451.5,487.5,0.3732,7,18,420.25
129218,20160131,517.75,524.25,0.4824,7,15,47.5
129218,20160529,436.25,431.25,0.4212,7,19,9.5
129221,20160131,455.75,481.75,0.4789,7,18,9.5
129221,20160207,475.25,481.75,0.5918,7,18,19
129221,20160221,484,502,0.6312,7,18,19
129221,20160228,525.25,538.25,0.5954,7,18,9.5
129221,20160313,570.75,591.75,0.555,7,18,19
129221,20160327,532.5,543.75,0.4934,7,18,9.5
129221,20160403,498,513.75,0.5738,7,18,9.5
129221,20160410,556.5,551,0.5597,7,18,19
129221,20160417,468.5,498,0.5475,7,18,9.5
129221,20160424,472.75,524.5,0.4981,7,18,28.5
129221,20160501,515,566,0.5165,7,22,28.5
129221,20160508,454,499.75,0.5182,7,22,28.5
129221,20160522,476.25,504.5,0.5354,7,22,38
129221,20160529,514.25,537,0.5289,7,22,19
129221,20160605,463,483.5,0.5734,7,22,9.5
129221,20160612,485.5,511.5,0.5582,7,22,9.5
129221,20160619,469,504.5,0.5576,7,22,19
